norm_date_diff,norm_vol,CALLS_ITM_RATIO,CALLS_OTM_RATIO,PUTS_ITM_RATIO,PUTS_OTM_RATIO,OPEN_RATIO,LOW_RATIO,HIGH_RATIO,OPEN_1_RATIO,OPEN_2_RATIO,OPEN_3_RATIO,OPEN_4_RATIO,LOW_1_RATIO,LOW_2_RATIO,LOW_3_RATIO,LOW_4_RATIO,HIGH_1_RATIO,HIGH_2_RATIO,HIGH_3_RATIO,HIGH_4_RATIO,CLOSE_1_RATIO,CLOSE_2_RATIO,CLOSE_3_RATIO,CLOSE_4_RATIO,EMA_RATIO_20_21,EMA_RATIO_21_22,EMA_RATIO_22_23,EMA_RATIO_23_24,EMA_RATIO_24_25,EMA_RATIO_25_26,EMA_RATIO_26_27,EMA_RATIO_27_28,EMA_RATIO_28_29,EMA_RATIO_29_30,EMA_RATIO_30_31,EMA_RATIO_31_32,EMA_RATIO_32_33,EMA_RATIO_33_34,EMA_RATIO_34_35,EMA_RATIO_35_36,EMA_RATIO_36_37,EMA_RATIO_37_38,EMA_RATIO_38_39,EMA_RATIO_39_40,target
0.47058823529411764,0.37090922466843973,0.02527585648922689,0.036262250750539377,0.021582508958999543,0.041364918236935916,0.3532243683700209,0.9675848325776233,0.11820603017689213,0.2995218992018205,0.26486154242173143,0.17791678301983083,0.19238981666110722,0.4176131608999599,0.3456555557968498,0.28073254919375745,0.20530418606548284,0.2657337478130446,0.2685212836480477,0.1828652584045639,0.16563047841610523,0.354312329595454,0.291850409027522,0.24743168798524962,0.1660712442622706,0.7855488114143583,0.7806616600238101,0.7760646448083719,0.7718045068403256,0.7681158347928658,0.7652293778255199,0.7626943625435416,0.7605230923969373,0.7587215029387835,0.7572905136831452,0.7565364907252814,0.7562208241104003,0.7562242075370733,0.7567314415564397,0.7576711054438761,0.7558929147659796,0.7519211332985378,0.7480818201439661,0.7445663698210865,0.7411384023162384,1
0.46078431372549017,0.4282972471927589,0.02925427751661091,0.03649963709414754,0.02249398945839639,0.03909179787703221,0.25749114691726427,0.7617940547906832,0.006128458058571207,0.2918311678845835,0.30905217283567865,0.20409534455649003,0.16742706834030208,0.33945833521336033,0.40109404417671046,0.3045064408698036,0.19769180872957692,0.22073074854606278,0.29168682612055963,0.21703225897859313,0.16817856916219398,0.26265490711078043,0.27836412254158205,0.2967862031489483,0.19315022256917813,0.7865457353817789,0.7819370456422661,0.7775817831205387,0.7735322567918814,0.7700259976695634,0.7672954200334345,0.7648967468107486,0.762845140504453,0.7611489373633873,0.7598110854849693,0.7591363713441268,0.7588899537609421,0.7589549923093699,0.759515186900046,0.7605006588479739,0.7587438422639536,0.7547804694487468,0.7509456467392681,0.7474291165326008,0.7439976245510707,0
0.4509803921568627,0.3435095843202524,0.025974002228021306,0.03875334523529033,0.021723154034643654,0.041194232337029665,0.3077294883489232,0.9687892052059919,0.09065752696810292,0.2531367655051373,0.3471300013866795,0.2715956714190366,0.22181819978234096,0.32497856704773664,0.3679384055480558,0.4016637109046036,0.24598760027304412,0.19064252139463145,0.2950673293659323,0.2698859836095625,0.23172998241193765,0.3131141822775667,0.2420279494813169,0.329704373430284,0.26505038011870385,0.7786348363255655,0.7746135149112661,0.7707860823416013,0.7672128119340016,0.7641428820029006,0.7618177937414146,0.7597863197214991,0.7580683097153837,0.756676063818432,0.755615909430901,0.7552005350865727,0.7551931480802665,0.7554773871742668,0.7562416533717453,0.757416686864758,0.755854562454914,0.7520782946745612,0.7484156024119955,0.7450595907396576,0.7417759526843781,0
0.4411764705882353,0.3203809728487368,0.005252914961425736,0.048707829125218684,0.01685955990371076,0.06459508969495033,0.30897853362753347,0.9970905942403077,0.06213263407232272,0.29656320046216766,0.30681031947538495,0.2999864875593169,0.28497504158043696,0.3844219563933041,0.3506009628042678,0.36867347919197135,0.31588630756080993,0.248267245979102,0.26405734129694425,0.2712394374578122,0.28105788374940144,0.3113041133208869,0.2865780839333134,0.2916984128459068,0.28942167230400984,0.7640246349838122,0.7607537529300714,0.757610727755079,0.7546637485348668,0.7521788943199397,0.7504114432481401,0.7488904387602418,0.7476409409199078,0.746679690813906,0.746016834364795,0.745980083287094,0.7463256760563013,0.7469357264171208,0.7480077309274265,0.7494720279518674,0.7482305476530087,0.7447736588813711,0.7414079418699657,0.7383338223016551,0.7353122916732104,0
0.4313725490196078,0.3860499854220319,0.0050640770094379775,0.051749180924346876,0.016812513282069324,0.06584442482750419,0.3059537919896924,0.9385472406437163,0.09776630171774392,0.2976186090129105,0.35016581559609194,0.2685719357965092,0.3119501900286592,0.39270054740977656,0.4146217053483928,0.3522353269264241,0.291721533301739,0.22820275840976456,0.3202397454659267,0.24709598703147695,0.2823032820128524,0.3112339921340572,0.2848585910962138,0.336211397330626,0.25979189035782124,0.7441010412388209,0.7416526554242182,0.7392691127718223,0.7370251683406224,0.7352070571752449,0.734086935112785,0.7331632825895866,0.7324661344140395,0.7320165108598076,0.7318282732178147,0.7322498295139326,0.7330258809430319,0.7340350047518456,0.7354873201588958,0.7373116826927628,0.7364859914110298,0.7334506645134411,0.7304790262236054,0.7277821286044457,0.7251129241122385,1
0.40196078431372545,0.477950079954315,0.006348523301482426,0.05439373012307524,0.018946556327997178,0.06278138430012,0.24611894096907916,0.8736961322380008,0.05907587103018885,0.24034623555864587,0.29655073576352764,0.2598062533072816,0.24302714880406795,0.3204792034890057,0.3634685534317911,0.3563309711295891,0.24044662095659297,0.19569386774929076,0.24561887971078766,0.2473141336649518,0.2196062369409244,0.2508797646061658,0.22960146419260896,0.2792643679168685,0.251394380623463,0.7336255157988063,0.7314821545976002,0.7293964139452953,0.7274413416632797,0.7259100504135318,0.7250808611188404,0.7244328777944418,0.7239966337537425,0.7237937075063314,0.7238385541558898,0.7244900520258426,0.7254854461298095,0.726700471389023,0.7283517235308778,0.7303666512852942,0.7297661381961689,0.7269617716799814,0.7242074722294376,0.7217200482519956,0.7192475512183876,1
0.39215686274509803,0.4481502201244255,0.03166431947377361,0.042718179708611935,0.022741908774269196,0.038511227117223094,0.19979293059048708,0.7323983473849607,0.0063578984736920585,0.149298323461579,0.20204566363462184,0.18893139360458933,0.2055661594228798,0.26092408287811686,0.2458384184950556,0.2687786830680169,0.21326205978380608,0.12682691974579252,0.1743764644346364,0.16071682288621036,0.189561512852517,0.20484202388955142,0.1366033746851354,0.1861531486405581,0.17769004064490268,0.7427049811190756,0.740047978483986,0.7375165623611082,0.735172166713383,0.7332923492478187,0.7321429226842611,0.731212075216888,0.7305247904603362,0.730098125119298,0.7299428192185928,0.7304071576333371,0.73123198549915,0.7322934891448369,0.7338019366358566,0.7356847119935139,0.7349287474374648,0.7319667194745136,0.7290667631865233,0.7264407073125483,0.7238399922688927,0
0.38235294117647056,0.39922233004752017,0.031134483519776945,0.04237675495506039,0.022965364586292756,0.03934840372383137,0.30356252015596485,0.9756504348884363,0.09348909038367736,0.19852346705623458,0.2017034109916983,0.18611749930472854,0.20534253904498134,0.313335756457617,0.280101092274999,0.25202752657555616,0.21775915783186006,0.1877031605820738,0.20041271500158642,0.17643356967196955,0.17583209219324025,0.3096908304842785,0.18619930365922688,0.18490855061696942,0.17667735381973526,0.7424296792563183,0.7397014617596369,0.7371192879077597,0.7347404687722161,0.7328396561583759,0.731680435160456,0.7307479172878857,0.7300653430841919,0.7296483754832792,0.7295066380314807,0.7299880527866662,0.7308322892030219,0.7319147612964514,0.733445567268447,0.7353515947512221,0.7346213985062207,0.7316858137838267,0.7288118278115974,0.7262113282281462,0.7236354236800366,1
0.3725490196078431,0.4991089682780939,0.038322597267140726,0.044866622950002266,0.02583656301867538,0.04090212755365933,0.20194593349905388,0.6837135138765684,0.010161861458799493,0.20200193308979286,0.16833553807312696,0.12449581409193522,0.14432042659492572,0.29398525129200037,0.24416419366037878,0.2010616381794058,0.14641922795601514,0.154605031299907,0.17232191808957653,0.1321175846221403,0.1306723321605322,0.2106606478604911,0.19151433786605598,0.15101080605378625,0.11361691504641636,0.7587349928122933,0.7553160151710472,0.7521157564044074,0.7491809962715905,0.7467658610654837,0.7451168471869778,0.7437416548749383,0.7426575804802553,0.7418753456911418,0.7414004307871522,0.7415625505178696,0.7421103455223061,0.7429218005614757,0.7441959548215777,0.7458606885688255,0.7448383140518331,0.741602019108484,0.7384476422374178,0.7355778245984084,0.7327509150311755,1
0.3627450980392157,0.4720982173161909,0.07844008410848737,0.045500459908482005,0.035236489727037565,0.04110072950275548,0.23115774291619706,0.8096637431318277,0.01584792865043516,0.13945155502791517,0.19333702753053938,0.11609664261203656,0.10422134464265387,0.2365540322827263,0.24874502527261033,0.1908843618709598,0.12674376513868513,0.12413358752324988,0.1647842916401958,0.12845796656448505,0.10648364123693521,0.236716291378402,0.12969015773384407,0.17799929148443616,0.1050096399374092,0.7820789709889056,0.7778514950692141,0.7739145667368206,0.770305873974678,0.7672544388161242,0.7649853594303835,0.7630428603833366,0.7614383448029685,0.7601775790336944,0.7592618375762328,0.7589950870294615,0.7591407381852378,0.7595818254452809,0.76050163938514,0.7618303578662164,0.7603901550841954,0.7567189302157544,0.7531569874975901,0.7498933755252892,0.7466979419437507,1
0.3333333333333333,0.6470938042104607,0.08865841481824563,0.047912205501072044,0.04111437488923327,0.048020832129567884,0.24640898041793835,0.7875973918868651,0.10698962333299344,0.17791016336637422,0.1468861308032713,0.14434892448305248,0.10533359691922184,0.28582301582474223,0.20419707830244394,0.20812070940680993,0.12876040752390638,0.14251062307353757,0.15010170640426157,0.13304868974579465,0.1123863709648214,0.25275953656062145,0.16609024539201234,0.1323708767665197,0.13486587240300385,0.8068100131349638,0.8019158546557321,0.7973593926196543,0.7931736861360434,0.7895646550962141,0.786737130499759,0.7842778803318424,0.78219437680292,0.7804890325192559,0.7791602315428605,0.7784846649595352,0.7782433455552109,0.7783260502623364,0.778899281986611,0.7798965414535814,0.7780270989457563,0.773902209748627,0.76991313932308,0.7662340067187472,0.7626482440721247,0
0.32352941176470584,0.33888405645954595,0.08532489539744038,0.050617692515012684,0.04043136245269887,0.04869804458181396,0.29154205260877,0.9429232164963626,0.056044717195385285,0.22826322603598315,0.21895227933307748,0.13511385087732064,0.15520814366321878,0.3174367091312146,0.2943052026807146,0.20182856625435786,0.16553030257756896,0.24492528303313743,0.2039302034080055,0.14897280063238028,0.1414516885287458,0.295851533055566,0.21785520898693322,0.20291811040268115,0.12660247679412873,0.8216236126718144,0.8166077197308823,0.8119203070724694,0.8075978363269485,0.803836570651228,0.8008319277789724,0.7982012433393209,0.7959525700940873,0.794088736604337,0.7926084147884609,0.7917716021800771,0.7913726204494651,0.7913072566311428,0.791731590024682,0.792582361131906,0.7904899111194084,0.7861169737883529,0.7818915242608568,0.7779777863757431,0.7741695962824906,1
0.3137254901960784,0.3677010921681781,0.08684117228940068,0.05135599104139791,0.039769427532533694,0.04975333538791253,0.2656642835070091,0.9216898244225717,0.05585867944743783,0.24330999727952873,0.24490026102764018,0.17300660453532923,0.13108953535617407,0.3373071526651529,0.3019212162219823,0.26226695430458624,0.14509855171546981,0.18366456327175773,0.277024079262415,0.1721145135761618,0.14009723855512712,0.26798648970519556,0.23162332500328686,0.22999801943063258,0.16313413987253045,0.8351862064215396,0.8301778074799415,0.8254761595031113,0.8211225275443894,0.8173054463286178,0.8142123851812215,0.8114905381227544,0.8091495276467526,0.8071934544227588,0.8056220219510379,0.8046796638313083,0.8041740682816254,0.8040073754331161,0.8043259051904101,0.8050699104730654,0.8027921329473031,0.7982059199233333,0.7937757481304288,0.7896563275853623,0.785652090809549,1
0.30392156862745096,0.6233847205319191,0.14092260780688093,0.049483792682183315,0.05542756460878471,0.04713365398551356,0.23028764141614322,0.8028731026114624,0.054928243668639354,0.19250149678843353,0.2314797610657534,0.17173776384823447,0.1472681324032633,0.30193478407023233,0.29191068363392214,0.24156681360305632,0.16841918062234806,0.15345121116599092,0.19068220051300178,0.20464812117319597,0.14196766225736301,0.23567164603386526,0.17833088312395784,0.21502774596835716,0.1624523189405317,0.8557407004744135,0.8505562338148565,0.845672707860075,0.8411337429248675,0.8371128249438158,0.8337831807456837,0.8308336156343898,0.8282740135377793,0.8261086848394683,0.8243374890058988,0.8231814569490581,0.8224666839568755,0.8221036284425765,0.8222240557586815,0.8227727220960332,0.8201921760391144,0.8152675319379057,0.8105145432525944,0.8060741378557168,0.8017653341396738,1
0.2941176470588235,0.3949090906185365,0.1770815342428664,0.03471111165127205,0.062017484980662466,0.03997424771645372,0.19844656724904253,0.7558778465017575,0.006387096830448913,0.1348526667595864,0.15660753198892763,0.14123246388753163,0.1273444174077356,0.2402601874395428,0.2259225082003976,0.20509419621979286,0.13494766763824517,0.12265570142132853,0.13498025239131906,0.1203203522360301,0.15098220090104542,0.20324113949607825,0.12239516556653007,0.1375066089014496,0.13055463670896228,0.8904801759950232,0.8847411624230404,0.8793266810254181,0.874278832030285,0.8697419894454868,0.8658629650095548,0.8623963173397158,0.8593497727422488,0.856725849828436,0.8545228843854176,0.8529227965745463,0.8517802688796934,0.8510180230518642,0.8507436425910129,0.8509083642470614,0.8477793904472719,0.842256005688057,0.8369347393950477,0.8319341742341351,0.8270958201235885,0
0.2647058823529412,0.2381290755463973,0.07052623303366402,0.03307201444731834,0.014158002784776781,0.04626045129741266,0.29797643794536843,0.9808132963648761,0.05555224468557851,0.19022184851453905,0.1805789212883394,0.1457540923119226,0.1552468187746483,0.3128315628193269,0.2503970221967263,0.22639676297606248,0.16638771737067704,0.180012894455446,0.18922402310089814,0.14062784669116035,0.13245882027327605,0.3011771736229405,0.1775664428829944,0.1639305409401728,0.13375013055762808,0.9108934287696115,0.9053307581331751,0.9000459926171516,0.8950891868278887,0.8905934639695516,0.8866937451183077,0.8831915967964079,0.8800981730238817,0.8774188958367262,0.8751545619099943,0.8734630808366575,0.8722208977200978,0.8713614979538278,0.8709774018031027,0.8710259242093059,0.8676493539391004,0.8618283956240873,0.8562189107204858,0.850924483563972,0.8458042199186195,0
0.2549019607843137,0.2939862055680931,0.07206068933605976,0.03938204105142448,0.020166859436343658,0.05133910678687264,0.2880293702070491,0.9830388324555699,0.09632636883334844,0.26972686499826803,0.22724763171083306,0.1581832286253647,0.15390226246089755,0.36944501896227766,0.3187281794778444,0.24112912081034799,0.17600894985145066,0.2049093954242236,0.23601200989204352,0.1760056715554118,0.1458804011985756,0.29116739507995293,0.257382077358868,0.21035316890637645,0.14800790261715946,0.9223347435483333,0.9173446237139729,0.9125546660239081,0.9080261632108915,0.903890274419112,0.9002777506947837,0.8970237936795655,0.8941454386542063,0.8916531232116256,0.8895519391121951,0.8879850366089954,0.886845684105225,0.886076722913657,0.8857612431863942,0.8858620890480324,0.8824296520917869,0.8765043344629646,0.8707869972964772,0.8653709086134711,0.8601293884562722,1
0.24509803921568626,0.3478776594492975,0.08988474618727865,0.032293215752863765,0.023954659681836434,0.040536402016037594,0.214544190548694,0.8137019847990636,0.022077621925466584,0.19671850181794936,0.24183414087976096,0.14831108684143512,0.12454762733833935,0.30384882117463674,0.30853591983146667,0.24225803510990052,0.14407709537411661,0.16456249782239696,0.19551300111989,0.16346956311959493,0.13546972243735533,0.21918613846060042,0.18350322480614834,0.22462281433505726,0.1374325041737009,0.9444789553534036,0.9396935036950254,0.9350697262900383,0.9306738339354013,0.9266219524640604,0.9230296785673744,0.9197818930495174,0.9168982891219599,0.9143916923618036,0.9122693242077418,0.9106474302319754,0.9094428776206911,0.9086101995094396,0.9082156704922255,0.9082287454948812,0.904560615714388,0.8983417546050134,0.8923390838028809,0.8866291869996985,0.8811051440480071,0
0.23529411764705882,0.29256501661145157,0.09347034066994182,0.03627277774034377,0.02894840013122119,0.043229515405711495,0.303926736719353,0.8985999051925759,0.053903440336055874,0.20976849462544522,0.24713342702313057,0.2155475373657857,0.16542330583017162,0.33523022604365293,0.3241845564923823,0.3091849769400351,0.19702369826012667,0.19659615508512762,0.23519709838661274,0.19133578741399937,0.17707289993260933,0.30737594385170275,0.19732758546466878,0.2298350705615646,0.20508069004992446,0.9530385420749923,0.9490163071357784,0.9450712391271878,0.9412800334782077,0.9377583095801754,0.9346186040818907,0.931774976838156,0.9292534236795689,0.9270722459298639,0.9252434392697779,0.9238706238920713,0.9228863874109123,0.9222545255920096,0.9220331833593605,0.9221973949562994,0.918571651842683,0.9123420685637882,0.9063186031964108,0.9005684641824132,0.8949988678417355,1
0.22549019607843138,0.2606357930818721,0.09566837620422916,0.03986251381902917,0.03174651884305411,0.044428033699843536,0.267611487840983,0.9509222760370974,0.03565997423475564,0.25768689617007134,0.23038233690918053,0.19683366366870958,0.207673663719105,0.3282857517669294,0.3243223203133331,0.2931028793580691,0.22362351022201388,0.18595474306872362,0.2349248813038225,0.19834185626417722,0.18176158611860005,0.27201191057487617,0.24549958955189588,0.21353428822247333,0.18604776153812852,0.9592297141524995,0.9560219869966318,0.9528116880475181,0.9496842421349783,0.9467552716307068,0.9441348232360838,0.9417609884154814,0.9396656319650276,0.9378722258564807,0.9363973331953446,0.9353340529221441,0.9346287628658843,0.9342537057254958,0.934260212774177,0.9346284630303217,0.9311056049759543,0.9249268209030959,0.9189407723155227,0.9132065098974067,0.9076443098217339,0
0.18627450980392157,0.2366279311505448,0.07095089146736674,0.045547198294116034,0.027703095805568925,0.05998873398153753,0.3045452061960796,0.8728939861914098,0.0617280939883611,0.2591506991225867,0.3098901824083412,0.2080960714693667,0.21281733841712824,0.3776236726800758,0.3525831815180366,0.3260156238574229,0.23548213623486347,0.2081647479809341,0.2580035528924929,0.22338277505847304,0.21168476289296712,0.309627801666448,0.24749979174873515,0.29368656422707184,0.19792348684163263,0.9546439280937591,0.952579981593999,0.9504138561413811,0.9482414125481853,0.9461879130847279,0.9443692184275534,0.9427289725945087,0.941306476768446,0.9401317253278592,0.9392270307136528,0.9386863213647985,0.9384623383447348,0.938533001106876,0.938949782854209,0.9396966449868671,0.9364891988247166,0.9305814418526097,0.9248401125930741,0.9193222161826498,0.9139557632863955,0
